Time,ORP,Experiment
09:57:09,-127.7,Baseline
09:57:11,-127.7,Baseline
09:57:13,-127.7,Baseline
09:57:15,-127.7,Baseline
09:57:17,-127.7,Baseline
09:57:19,-127.7,Baseline
09:57:21,-127.7,Baseline
09:57:23,-127.6,Baseline
09:57:25,-127.6,Baseline
09:57:27,-127.7,Baseline
09:57:29,-127.6,Baseline
09:57:31,-127.7,Baseline
09:57:33,-127.6,Baseline
09:57:35,-127.7,Baseline
09:57:37,-127.7,Baseline
09:57:39,-127.7,Baseline
09:57:41,-127.7,Baseline
09:57:43,-127.7,Baseline
09:57:45,-127.7,Baseline
09:57:47,-127.7,Baseline
09:57:49,-127.7,Baseline
09:57:51,-127.7,Baseline
09:57:53,-127.7,Baseline
09:57:55,-127.7,Baseline
09:57:57,-127.7,Baseline
09:57:59,-127.7,Baseline
09:58:01,-127.7,Baseline
09:58:03,-127.6,Baseline
09:58:05,-127.7,Baseline
09:58:07,-127.7,Baseline
09:58:09,-127.7,Baseline
09:58:11,-127.7,Baseline
09:58:13,-127.7,Baseline
09:58:15,-127.7,Baseline
